,ID,DISPLAY_FIRST_LAST,BIRTHDATE,COUNTRY,HEIGHT,WEIGHT,SEASON_EXP,POSITION,TEAM_ID,DRAFT_YEAR,PTS,AST,REB
3999,2351,Oscar Torres,1976-12-18T00:00:00,Venezuela,78.0,210.0,1,Guard-Forward,1610612745,Undrafted,5.4,0.5,1.6
4000,78359,Bill Tosheff,1926-06-02T00:00:00,USA,73.0,175.0,2,Guard,1610610030,1951,9.2,3.3,3.0
4001,78360,Bob Tough,1920-08-28T00:00:00,USA,72.0,185.0,1,Guard,1610612765,Undrafted,7.2,1.7,
4002,1626253,Axel Toupane,1992-07-23T00:00:00,France,79.0,210.0,2,Guard-Forward,1610612749,Undrafted,0.0,0.0,1.0
4003,78361,Monte Towe,1953-09-27T00:00:00,USA,67.0,150.0,0,Guard,1610612743,1975,2.5,1.7,0.7
4004,700,Keith Tower,1970-05-15T00:00:00,USA,83.0,250.0,3,Center,0,Undrafted,1.8,0.1,1.3
4005,78363,William Towery,1920-06-20T00:00:00,USA,76.0,210.0,1,Center,1610610024,Undrafted,9.4,2.4,
4006,78364,Linton Townes,1959-11-30T00:00:00,USA,79.0,190.0,2,Forward,1610612757,1982,4.3,0.5,1.1
4007,1626157,Karl-Anthony Towns,1995-11-15T00:00:00,USA,83.0,248.0,5,Center-Forward,1610612750,2015,23.6,4.0,10.2
4008,78365,Raymond Townsend,1955-12-20T00:00:00,USA,75.0,175.0,2,Guard,1610612744,1978,4.8,1.4,1.0
4009,78366,George Trapp,1948-07-11T00:00:00,USA,80.0,205.0,5,Forward,1610612765,1971,8.8,1.0,3.9
4010,78367,John Trapp,1945-10-02T00:00:00,USA,79.0,210.0,4,Forward,1610612745,1968,7.4,1.0,4.5
4011,1714,Robert Traylor,1977-02-01T00:00:00,USA,80.0,284.0,7,Forward-Center,1610612739,1998,4.8,0.7,3.7
4012,718,Gary Trent,1974-09-22T00:00:00,USA,80.0,250.0,9,Forward,1610612750,1995,8.6,1.0,4.5
4013,1629018,Gary Trent Jr.,1999-01-18T00:00:00,USA,77.0,209.0,2,Guard-Forward,1610612757,2018,15.0,1.4,2.2
4014,2244,Jeff Trepagnier,1979-07-11T00:00:00,USA,76.0,200.0,3,Guard,1610612743,2001,2.8,0.7,1.4
4015,78651,John Tresvant,1939-11-06T00:00:00,USA,79.0,215.0,8,Forward,1610612764,1964,9.2,1.4,6.3
4016,1629019,Allonzo Trier,1996-01-17T00:00:00,USA,76.0,200.0,1,Guard,0,2018,9.7,1.7,2.6
4017,78368,Dick Triptow,1922-11-03T00:00:00,USA,72.0,170.0,1,Guard,1610612765,Undrafted,5.7,1.6,
4018,78369,Kelly Tripucka,1959-02-16T00:00:00,USA,78.0,220.0,9,Forward,1610612765,1981,17.2,3.0,3.8
4019,2456,Cezary Trybanski,1979-09-22T00:00:00,Poland,86.0,240.0,2,Center,1610612763,Undrafted,0.7,0.0,0.7
4020,2054,Jake Tsakalidis,1979-06-10T00:00:00,Greece,86.0,290.0,7,Center,1610612756,2000,4.8,0.3,3.9
4021,78370,John Tschogl,1950-04-25T00:00:00,USA,78.0,206.0,2,Forward,1610612737,Undrafted,2.5,0.6,1.8
4022,78371,Lou Tsioropoulos,1930-08-31T00:00:00,USA,77.0,190.0,2,Forward,1610612738,1953,5.8,1.1,4.8
4023,2401,Nikoloz Tskitishvili,1983-04-14T00:00:00,Georgia,84.0,225.0,4,Forward,1610612743,2002,2.9,0.7,1.8
4024,78372,Al Tucker,1943-02-24T00:00:00,USA,80.0,190.0,3,Forward,1610612760,1967,9.5,0.9,5.0
4025,201169,Alando Tucker,1984-02-11T00:00:00,USA,78.0,205.0,3,Forward,0,2007,4.1,0.3,1.0
4026,141,Anthony Tucker,1969-04-04T00:00:00,USA,80.0,220.0,0,Forward,1610612764,1996,3.9,1.1,2.7
4027,78374,Jim Tucker,1932-12-11T00:00:00,USA,79.0,185.0,2,Forward,1610612755,1954,4.1,0.5,3.5
4028,200782,P.J. Tucker,1985-05-05T00:00:00,USA,77.0,245.0,9,Forward,1610612749,2006,4.1,1.4,4.4
4029,1629730,Rayjon Tucker,1997-09-24T00:00:00,USA,75.0,209.0,1,Guard,1610612755,Undrafted,4.0,1.0,0.0
4030,78375,Trent Tucker,1959-12-20T00:00:00,USA,77.0,193.0,10,Guard,1610612752,1982,8.2,2.0,2.0
4031,101142,Ronny Turiaf,1983-01-13T00:00:00,France,82.0,249.0,9,Center,0,2005,4.7,1.3,3.7
4032,1726,Mirsad Turkcan,1976-06-07T00:00:00,Turkey,81.0,216.0,0,Forward,1610612749,1998,1.9,0.3,1.9
4033,2045,Hedo Turkoglu,1979-03-19T00:00:00,Turkey,82.0,220.0,14,Forward,1610612753,2000,11.1,2.8,4.0
4034,78377,Andre Turner,1964-12-13T00:00:00,USA,71.0,160.0,5,Guard,1610612764,1986,4.5,3.1,1.5
4035,78385,Bill Turner,1944-02-18T00:00:00,USA,79.0,220.0,5,Forward,1610612744,1967,5.4,0.6,3.5
4036,78378,Elston Turner,1959-06-10T00:00:00,USA,77.0,190.0,7,Guard,1610612743,1981,4.7,1.8,2.7
4037,202323,Evan Turner,1988-10-27T00:00:00,USA,78.0,220.0,10,Guard-Forward,1610612750,2010,9.7,3.5,4.6
4038,78379,Henry Turner,1966-08-18T00:00:00,USA,79.0,200.0,1,Guard,1610612758,Undrafted,3.4,0.4,1.2
4039,78380,Jack Turner,1930-06-29T00:00:00,USA,76.0,170.0,0,Guard,1610612752,1954,4.3,1.2,2.4
4040,78382,Jack Turner,1939-06-05T00:00:00,USA,77.0,200.0,0,Guard,1610612764,1961,4.8,1.0,2.0
4041,78381,Jeff Turner,1962-04-09T00:00:00,USA,81.0,230.0,9,Forward,1610612753,1984,6.0,1.0,3.3
4042,1819,John Turner,1967-11-30T00:00:00,USA,80.0,245.0,0,Forward,1610612745,1991,2.8,0.3,1.9
4043,1626167,Myles Turner,1996-03-24T00:00:00,USA,83.0,250.0,5,Center-Forward,1610612754,2015,13.2,1.0,6.5
4044,1943,Wayne Turner,1976-03-22T00:00:00,USA,74.0,190.0,0,Guard,0,Undrafted,1.3,1.7,1.0
4045,78386,Mel Turpin,1960-12-28T00:00:00,USA,83.0,240.0,4,Center,1610612739,1984,8.5,0.5,4.6
4046,78387,Dave Twardzik,1950-09-20T00:00:00,USA,73.0,175.0,3,Guard,1610612757,1972,9.5,3.4,2.2
4047,78388,Jack Twyman,1934-05-11T00:00:00,USA,78.0,210.0,10,Forward,1610612758,1955,19.2,2.3,6.6
4048,189,B.J. Tyler,1971-04-30T00:00:00,USA,73.0,185.0,0,Guard,1610612755,1994,3.5,3.2,1.1
4049,202719,Jeremy Tyler,1991-06-21T00:00:00,USA,82.0,250.0,5,Forward,1610612744,2011,3.6,0.2,2.6
4050,78390,Terry Tyler,1956-10-30T00:00:00,USA,79.0,215.0,10,Forward,1610612765,1978,10.2,1.2,5.4
4051,78391,Charlie Tyra,1935-08-16T00:00:00,USA,80.0,230.0,4,Center,1610612752,1957,8.9,0.9,7.4
4052,202775,Edwin Ubiles,1986-11-26T00:00:00,Puerto Rico,78.0,204.0,0,Forward-Guard,0,Undrafted,3.5,0.3,2.5
4053,202327,Ekpe Udoh,1987-05-20T00:00:00,USA,82.0,245.0,7,Center-Forward,1610612762,2010,3.5,0.7,2.9
4054,2137,Ime Udoka,1977-08-09T00:00:00,USA,77.0,220.0,7,Guard-Forward,0,Undrafted,5.2,1.0,2.9
4055,2757,Beno Udrih,1982-07-05T00:00:00,Slovenia,75.0,205.0,13,Guard,1610612758,2004,8.4,3.4,2.1
4056,101146,Roko Ukic,1984-12-05T00:00:00,Croatia,77.0,190.0,1,Guard,0,2005,4.0,1.9,0.9
4057,1627755,Tyler Ulis,1996-01-05T00:00:00,USA,70.0,160.0,3,Guard,0,2016,7.5,4.0,1.7
4058,78392,Wes Unseld,1946-03-14T00:00:00,USA,79.0,245.0,12,Center,1610612764,1968,10.8,3.9,14.0
4059,78393,Hal Uplinger,1929-09-30T00:00:00,USA,76.0,185.0,0,Guard,1610610024,Undrafted,3.7,1.1,1.3
4060,78394,Kelvin Upshaw,1963-01-24T00:00:00,USA,74.0,180.0,2,Guard,1610612742,Undrafted,5.4,2.1,1.2
4061,1627784,Jarrod Uthoff,1993-05-19T00:00:00,USA,81.0,220.0,2,Forward,1610612764,Undrafted,3.7,0.6,1.8
4062,202386,Ben Uzoh,1988-03-18T00:00:00,USA,75.0,205.0,2,Guard,1610612751,Undrafted,4.0,2.2,2.1
4063,201987,Robert Vaden,1985-03-03T00:00:00,USA,77.0,205.0,0,Guard-Forward,1610612760,2009,,,
4064,202685,Jonas Valanciunas,1992-05-06T00:00:00,Lithuania,83.0,265.0,8,Center,1610612763,2011,15.9,1.8,12.3
4065,78395,Darnell Valentine,1959-02-03T00:00:00,USA,74.0,183.0,8,Guard,1610612757,1981,8.7,5.0,2.1
4066,1627756,Denzel Valentine,1993-11-16T00:00:00,USA,76.0,220.0,3,Guard,1610612741,2016,7.4,1.7,3.9
4067,78396,Ron Valentine,1957-11-27T00:00:00,USA,79.0,210.0,0,Forward,1610612743,1980,3.5,0.3,1.3
4068,78397,John Vallely,1948-10-03T00:00:00,USA,75.0,185.0,1,Guard,1610612737,1970,3.6,0.8,0.7
4069,78398,Dick Van Arsdale,1943-02-22T00:00:00,USA,77.0,210.0,11,Guard,1610612756,1965,16.4,3.3,4.1
4070,78399,Tom Van Arsdale,1943-02-22T00:00:00,USA,77.0,202.0,11,Forward,1610612758,1965,15.3,2.2,4.2
4071,78401,Butch Van Breda Kolff,1922-10-28T00:00:00,USA,75.0,185.0,3,Guard-Forward,1610612752,Undrafted,4.7,1.5,
4072,78400,Jan Van Breda Kolff,1951-12-16T00:00:00,USA,79.0,195.0,6,Forward,1610612751,1974,6.0,1.9,4.1
4073,89,Nick Van Exel,1971-11-27T00:00:00,USA,73.0,190.0,12,Guard,1610612747,1993,14.4,6.6,2.9
4074,1496,Keith Van Horn,1975-10-23T00:00:00,USA,82.0,245.0,9,Forward,1610612751,1997,16.0,1.6,6.8
4075,78406,Norm Van Lier,1947-04-01T00:00:00,USA,73.0,173.0,9,Guard,1610612741,1969,11.8,7.0,4.8
4076,1627832,Fred VanVleet,1994-02-25T00:00:00,USA,73.0,197.0,4,Guard,1610612761,Undrafted,20.1,6.5,4.4
4077,78402,Gene Vance,1923-02-25T00:00:00,USA,75.0,195.0,4,Guard,1610610025,1947,8.3,2.3,2.9
4078,78403,Log Vander Velden,1971-04-03T00:00:00,USA,80.0,215.0,0,Forward,1610612746,Undrafted,0.6,0.1,0.4
4079,1629020,Jarred Vanderbilt,1999-04-03T00:00:00,USA,81.0,214.0,2,Forward,1610612750,2018,5.6,1.4,5.6
4080,78405,Ernie Vandeweghe,1928-09-12T00:00:00,USA,75.0,195.0,5,Forward,1610612752,1949,9.5,2.4,4.7
4081,78404,Kiki Vandeweghe,1958-08-01T00:00:00,USA,80.0,220.0,12,Forward,1610612743,1980,19.7,2.1,3.4
4082,78407,Nick Vanos,1963-04-13T00:00:00,USA,85.0,255.0,1,Center,1610612756,1985,3.3,0.9,3.5
4083,2128,David Vanterpool,1973-03-21T00:00:00,USA,77.0,200.0,0,Guard,1610612764,Undrafted,5.5,3.0,1.7
4084,2237,Ratko Varda,1979-05-06T00:00:00,Bosnia and Herzegovina,85.0,265.0,1,Center,1610612765,Undrafted,5.0,0.0,1.0
4085,2760,Anderson Varejao,1982-09-28T00:00:00,Brazil,83.0,273.0,12,Center,0,2004,7.3,1.2,7.2
4086,202363,Jarvis Varnado,1988-03-01T00:00:00,USA,81.0,230.0,1,Forward-Center,1610612755,2010,2.9,0.4,1.9
4087,202349,Greivis Vasquez,1987-01-16T00:00:00,Venezuela,78.0,217.0,6,Guard,0,2010,9.0,4.8,2.5
4088,78409,Charles Vaughn,1940-02-19T00:00:00,USA,75.0,190.0,4,Guard,1610612737,1962,9.0,2.3,2.2
4089,710,David Vaughn,1973-03-23T00:00:00,USA,81.0,240.0,3,Forward,0,1995,2.9,0.3,3.1
4090,1521,Jacque Vaughn,1975-02-11T00:00:00,USA,73.0,190.0,12,Guard,1610612762,1997,4.5,2.5,1.3
4091,1626173,Rashad Vaughn,1996-08-16T00:00:00,USA,78.0,202.0,2,Guard,0,2015,3.0,0.5,1.1
4092,78411,Virgil Vaughn,1918-05-15T00:00:00,USA,76.0,205.0,0,Forward,1610612738,Undrafted,2.6,0.6,
4093,919,Loy Vaught,1968-02-27T00:00:00,USA,81.0,240.0,10,Forward-Center,1610612746,1990,10.1,0.9,7.1
4094,78413,Bob Verga,1945-09-07T00:00:00,USA,73.0,190.0,0,Guard,1610612757,1967,5.0,0.8,0.9
4095,78414,Peter Verhoeven,1959-02-15T00:00:00,USA,81.0,215.0,5,Forward,1610612757,1981,3.5,0.5,2.3
4096,202686,Jan Vesely,1990-04-24T00:00:00,Czech Republic,84.0,242.0,2,Forward,1610612764,2011,3.6,0.6,3.5
4097,78415,Gundars Vetra,1967-05-22T00:00:00,Latvia,78.0,195.0,0,Forward,1610612750,Undrafted,3.5,0.5,0.6
4098,78416,Joao Vianna,1966-11-15T00:00:00,Brazil,81.0,215.0,0,Forward,1610612742,Undrafted,2.0,2.0,0.0
4099,101111,Charlie Villanueva,1984-08-24T00:00:00,USA,83.0,232.0,11,Forward,1610612765,2005,10.4,0.8,4.6
4100,1629216,Gabe Vincent,1996-06-14T00:00:00,USA,75.0,200.0,1,Guard,1610612748,Undrafted,5.9,1.3,1.2
4101,78418,Jay Vincent,1959-06-10T00:00:00,USA,79.0,220.0,8,Forward,1610612742,1981,15.2,2.0,5.5
4102,78417,Sam Vincent,1963-05-18T00:00:00,USA,74.0,185.0,6,Guard,1610612753,1985,7.8,3.9,2.1
4103,200790,Marcus Vinicius,1984-05-31T00:00:00,Brazil,80.0,225.0,1,Forward,0,2006,1.9,0.3,0.7
4104,1844,Fred Vinson,1971-01-28T00:00:00,USA,76.0,190.0,1,Guard,0,Undrafted,1.3,0.1,0.1
4105,78419,Gary Voce,1965-11-24T00:00:00,USA,81.0,240.0,0,Forward,1610612739,Undrafted,2.0,0.0,2.0
4106,78420,Floyd Volker,1921-06-21T00:00:00,USA,76.0,205.0,0,Forward,1610610027,Undrafted,7.4,2.1,
4107,78421,Alexander Volkov,1964-03-29T00:00:00,Ukraine,82.0,218.0,1,Center,1610612737,1986,6.8,2.2,2.6
4108,78422,Whitey Von Nieda,1922-06-19T00:00:00,USA,,,0,,1610610024,Undrafted,5.3,2.4,
4109,203943,Noah Vonleh,1995-08-24T00:00:00,USA,82.0,257.0,6,Forward,0,2014,0.0,0.3,0.3
4110,2063,Jake Voskuhl,1977-11-01T00:00:00,USA,83.0,255.0,9,Center,1610612756,2000,4.0,0.5,3.4
4111,78423,Danny Vranes,1958-10-29T00:00:00,USA,79.0,210.0,6,Forward,1610612760,1981,5.1,1.2,3.9
4112,2582,Slavko Vranes,1983-01-30T00:00:00,Montenegro,89.0,275.0,0,Center,0,2003,0.0,0.0,0.0
4113,1037,Stojko Vrankovic,1964-01-22T00:00:00,Croatia,86.0,260.0,4,Center,0,Undrafted,2.8,0.3,3.0
4114,78425,Brett Vroman,1955-12-25T00:00:00,USA,84.0,220.0,0,Center,1610612762,1978,3.1,0.8,2.3
4115,2761,Jackson Vroman,1981-06-06T00:00:00,USA,82.0,220.0,1,Forward-Center,0,2004,3.3,0.6,3.0
4116,202696,Nikola Vucevic,1990-10-24T00:00:00,Montenegro,83.0,260.0,9,Center,1610612753,2011,24.5,3.8,11.7
4117,2756,Sasha Vujacic,1984-03-08T00:00:00,Slovenia,79.0,195.0,10,Guard,1610612747,2004,5.3,1.3,1.9
4118,1629731,Dean Wade,1996-11-20T00:00:00,USA,81.0,228.0,1,Forward-Center,1610612739,Undrafted,4.1,0.8,2.3
4119,2548,Dwyane Wade,1982-01-17T00:00:00,USA,76.0,220.0,16,Guard,1610612748,2003,22.0,5.4,4.7
4120,78426,Mark Wade,1965-10-15T00:00:00,USA,71.0,160.0,1,Guard,1610612744,Undrafted,0.7,3.0,1.3
4121,101144,Von Wafer,1985-07-21T00:00:00,USA,77.0,209.0,7,Guard,1610612745,2005,5.3,0.7,1.2
4122,78427,Clint Wager,1920-01-20T00:00:00,USA,77.0,210.0,0,Center,1610612765,Undrafted,2.3,1.4,
4123,2402,Dajuan Wagner,1983-02-04T00:00:00,USA,75.0,200.0,3,Guard,0,2002,9.4,1.9,1.4
4124,78428,Danny Wagner,1922-08-01T00:00:00,USA,72.0,170.0,0,Guard,1610610033,Undrafted,6.3,1.6,
4125,78429,Milt Wagner,1963-02-20T00:00:00,USA,77.0,185.0,1,Guard,1610612747,1986,4.1,1.4,0.7
4126,1629021,Moritz Wagner,1997-04-26T00:00:00,Germany,83.0,245.0,2,Forward-Center,1610612764,2018,7.1,1.3,2.9
4127,203079,Dion Waiters,1991-12-10T00:00:00,USA,75.0,210.0,8,Guard,1610612747,2012,13.1,2.8,2.6
4128,78430,Granville Waiters,1961-01-08T00:00:00,USA,83.0,225.0,4,Center,1610612754,1983,2.4,0.5,2.2
4129,78431,Andre Wakefield,1955-01-11T00:00:00,USA,74.0,175.0,1,Guard,1610612765,1978,2.3,0.9,1.0
4130,78432,Neal Walk,1948-07-29T00:00:00,USA,82.0,220.0,7,Center,1610612756,1969,12.6,2.1,7.7
4131,78433,Andy Walker,1955-03-25T00:00:00,USA,76.0,190.0,0,Guard,1610612762,1976,4.5,0.8,1.9
4132,952,Antoine Walker,1976-08-12T00:00:00,USA,81.0,245.0,12,Forward,1610612738,1996,17.5,3.5,7.7
4133,78434,Brady Walker,1921-03-15T00:00:00,USA,78.0,205.0,3,Forward,1610610024,1948,7.0,1.4,5.4
4134,78435,Chet Walker,1940-02-22T00:00:00,USA,79.0,212.0,12,Forward,1610612755,1962,18.2,2.1,7.1
4135,78437,Darrell Walker,1961-03-09T00:00:00,USA,76.0,180.0,9,Guard,1610612764,1983,8.9,4.6,4.4
4136,78436,Foots Walker,1951-05-21T00:00:00,USA,73.0,172.0,9,Guard,1610612739,1974,6.4,4.7,2.6
4137,201611,Henry Walker,1987-10-09T00:00:00,USA,78.0,235.0,4,Forward,1610612752,2008,6.0,0.8,2.2
4138,78438,Horace Walker,1938-04-17T00:00:00,USA,75.0,210.0,0,Forward,1610612764,1960,6.7,1.1,7.2
4139,78439,Jimmy Walker,1944-04-08T00:00:00,USA,75.0,195.0,8,Guard,1610612765,1967,16.7,3.5,2.7
4140,202689,Kemba Walker,1990-05-08T00:00:00,USA,72.0,184.0,9,Guard,1610612738,2011,17.7,4.6,3.6
4141,78440,Kenny Walker,1964-08-18T00:00:00,USA,80.0,210.0,6,Forward,1610612752,1986,7.0,0.7,4.0
4142,78441,Phil Walker,1956-03-20T00:00:00,USA,75.0,180.0,0,Guard,1610612764,1977,4.5,1.4,1.3
4143,955,Samaki Walker,1976-02-25T00:00:00,USA,81.0,260.0,10,Forward,0,1996,5.3,0.6,4.7
4144,78442,Wally Walker,1954-07-18T00:00:00,USA,80.0,190.0,7,Forward,1610612760,1976,7.0,1.5,3.1
4145,1629022,Lonnie Walker IV,1998-12-14T00:00:00,USA,76.0,204.0,2,Guard-Forward,1610612759,2018,11.5,1.6,2.8
4146,202322,John Wall,1990-09-06T00:00:00,USA,75.0,210.0,9,Guard,1610612745,2010,21.1,6.3,3.5
4147,1112,Ben Wallace,1974-09-10T00:00:00,USA,81.0,240.0,16,Forward-Center,1610612765,Undrafted,5.7,1.3,9.6
4148,2222,Gerald Wallace,1982-07-23T00:00:00,USA,79.0,220.0,14,Forward,1610612766,2001,11.9,2.1,5.8
4149,961,John Wallace,1974-02-09T00:00:00,USA,81.0,225.0,7,Forward,1610612761,1996,7.6,0.7,2.8
4150,78443,Michael Wallace,1918-07-12T00:00:00,USA,73.0,185.0,0,Guard,1610610035,Undrafted,9.1,1.0,
4151,739,Rasheed Wallace,1974-09-17T00:00:00,USA,83.0,230.0,15,Forward-Center,0,1995,14.4,1.8,6.7
4152,1627820,Tyrone Wallace,1994-06-10T00:00:00,USA,77.0,198.0,2,Guard,0,2016,5.2,1.2,2.2
4153,78444,Dwight Waller,1945-10-05T00:00:00,USA,78.0,220.0,0,Forward,1610612737,1968,0.6,0.1,0.9
4154,78445,Jamie Waller,1964-11-20T00:00:00,USA,76.0,215.0,0,Forward,1610612751,1987,4.7,0.3,1.4
4155,78446,Jim Walsh,1931-08-29T00:00:00,USA,76.0,195.0,0,Forward,1610612744,1952,2.0,0.8,1.5
4156,101190,Matt Walsh,1982-12-02T00:00:00,USA,78.0,220.0,1,Guard-Forward,0,Undrafted,1.0,0.0,0.0
4157,777,Rex Walters,1970-03-12T00:00:00,USA,76.0,190.0,6,Guard,0,1993,4.6,1.7,1.2
4158,78447,Paul Walther,1927-03-23T00:00:00,USA,74.0,160.0,5,Guard,1610610030,1949,7.7,2.6,3.7
4159,78448,Rabbit Walthour,1905-04-11T00:00:00,USA,71.0,163.0,0,Guard,1610612737,Undrafted,0.5,0.5,0.3
4160,78450,Bill Walton,1952-11-05T00:00:00,USA,83.0,210.0,9,Center,1610612757,1974,13.3,3.4,10.5
4161,78449,Lloyd Walton,1953-11-23T00:00:00,USA,72.0,160.0,4,Guard,1610612749,1976,4.2,3.6,1.1
4162,2575,Luke Walton,1980-03-28T00:00:00,USA,80.0,235.0,10,Forward,1610612747,2003,4.7,2.3,2.8
4163,1628476,Derrick Walton Jr.,1995-04-03T00:00:00,USA,72.0,185.0,2,Guard,0,Undrafted,2.0,1.0,0.8
4164,202954,Brad Wanamaker,1989-07-25T00:00:00,USA,75.0,210.0,2,Guard,1610612744,Undrafted,4.7,2.5,1.7
4165,78453,Bobby Wanzer,1921-06-04T00:00:00,USA,72.0,170.0,8,Guard,1610612758,1948,12.2,3.2,4.5
4166,78454,Perry Warbington,1952-09-07T00:00:00,USA,74.0,165.0,0,Guard,1610612755,1974,2.0,3.2,1.6
4167,369,Charlie Ward,1970-10-12T00:00:00,USA,74.0,185.0,11,Guard,0,1994,6.3,4.0,2.6
4168,78455,Gerry Ward,1941-09-06T00:00:00,USA,76.0,195.0,3,Guard,1610612741,1963,3.2,1.4,1.7
4169,78456,Henry Ward,1952-01-30T00:00:00,USA,76.0,195.0,0,Guard,1610612759,1975,3.1,0.2,1.2
4170,203810,Casper Ware,1990-01-17T00:00:00,USA,,,5,,0,Undrafted,5.3,1.1,1.0
4171,78457,Jim Ware,1944-05-02T00:00:00,USA,79.0,210.0,1,Forward,1610612758,1966,2.3,0.2,2.3
4172,78458,Ben Warley,1936-09-04T00:00:00,USA,77.0,200.0,4,Forward,1610612755,1961,6.1,0.7,5.3
4173,78459,Bob Warlick,1941-03-20T00:00:00,USA,77.0,200.0,3,Guard,1610612744,Undrafted,7.5,2.0,2.9
4174,78460,Cornell Warner,1948-08-12T00:00:00,USA,81.0,220.0,6,Forward,1610612749,1970,6.4,1.1,7.5
4175,1627866,Jameel Warney,1994-01-31T00:00:00,USA,80.0,260.0,0,Forward,0,Undrafted,5.7,0.0,3.0
4176,78461,Johnny Warren,1947-07-07T00:00:00,USA,75.0,180.0,4,Guard,1610612739,1969,6.0,1.9,2.3
4177,203933,T.J. Warren,1993-09-05T00:00:00,USA,80.0,220.0,6,Forward,1610612754,2014,15.5,1.3,3.5
4178,202378,Willie Warren,1989-10-22T00:00:00,USA,76.0,203.0,1,Guard,1610612746,2010,1.9,1.4,0.6
4179,78462,Bryan Warrick,1959-07-22T00:00:00,USA,77.0,195.0,3,Guard,1610612764,1982,4.0,2.6,1.3
4180,101124,Hakim Warrick,1982-07-08T00:00:00,USA,81.0,219.0,7,Forward,0,2005,9.4,0.8,4.0
4181,78463,Chris Washburn,1965-05-13T00:00:00,USA,83.0,225.0,1,Center,1610612744,1986,3.1,0.3,2.4
4182,1627395,Julian Washburn,1991-12-18T00:00:00,USA,80.0,209.0,1,Forward-Guard,1610612763,2015,2.2,0.8,2.3
4183,78469,Bobby Washington,1947-07-11T00:00:00,USA,71.0,175.0,1,Guard,1610612739,Undrafted,6.0,3.6,2.0
4184,200827,Darius Washington,1985-12-06T00:00:00,USA,74.0,195.0,1,Guard,0,Undrafted,2.9,0.8,1.1
4185,78464,Duane Washington,1964-08-31T00:00:00,USA,76.0,195.0,1,Guard,1610612751,1987,2.8,2.1,1.3
4186,78465,Dwayne Washington,1964-01-06T00:00:00,USA,74.0,190.0,2,Guard,1610612751,1986,8.6,3.8,1.9
4187,1540,Eric Washington,1974-03-24T00:00:00,USA,76.0,190.0,2,Forward-Guard,1610612743,1997,6.9,1.0,2.1
4188,78466,Jim Washington,1943-07-01T00:00:00,USA,79.0,210.0,10,Forward,1610612737,1965,10.6,1.4,8.6
4189,78467,Kermit Washington,1951-09-17T00:00:00,USA,80.0,230.0,9,Forward,1610612747,1973,9.2,1.4,8.3
4190,1629023,P.J. Washington,1998-08-23T00:00:00,USA,79.0,230.0,1,Forward,1610612766,2019,12.3,2.8,6.4
4191,78468,Richard Washington,1955-07-15T00:00:00,USA,82.0,220.0,5,Forward,1610612758,1976,9.8,1.2,6.3
4192,78470,Stan Washington,1952-01-23T00:00:00,USA,76.0,190.0,0,Guard,1610612764,1974,0.0,0.0,0.0
4193,78471,Wilson Washington,1955-08-03T00:00:00,USA,81.0,227.0,1,Forward,1610612751,1977,7.3,0.6,4.5
4194,1629139,Yuta Watanabe,1994-10-13T00:00:00,Japan,81.0,215.0,2,Guard-Forward,1610612761,Undrafted,2.5,0.5,3.0
4195,1629682,Tremont Waters,1998-01-10T00:00:00,USA,70.0,175.0,1,Guard,1610612738,2019,3.0,2.7,0.7
4196,201208,Darryl Watkins,1984-11-08T00:00:00,USA,83.0,258.0,2,Center,1610612758,Undrafted,2.5,0.2,2.8
4197,201228,C.J. Watson,1984-04-17T00:00:00,USA,74.0,175.0,10,Guard,1610612744,Undrafted,7.2,2.5,1.9
4198,2248,Earl Watson,1979-06-12T00:00:00,USA,73.0,199.0,12,Guard,1610612760,2001,6.4,4.4,2.3
4199,320,Jamie Watson,1972-02-23T00:00:00,USA,79.0,190.0,3,Forward,0,1994,3.2,1.1,1.5
4200,1628778,Paul Watson,1994-12-30T00:00:00,USA,78.0,210.0,1,Guard,1610612761,Undrafted,2.6,0.4,1.3
4201,78474,Ron Watts,1943-05-21T00:00:00,USA,78.0,210.0,1,Forward,1610612738,1965,1.4,0.1,1.4
4202,78473,Slick Watts,1951-07-22T00:00:00,USA,73.0,175.0,5,Guard,1610612760,Undrafted,8.9,6.1,3.2
4203,203146,Maalik Wayns,1991-05-02T00:00:00,USA,73.0,195.0,2,Guard,0,Undrafted,2.7,1.0,0.3
4204,204033,David Wear,1990-09-21T00:00:00,USA,82.0,230.0,0,Forward,0,Undrafted,0.0,0.5,1.0
4205,204037,Travis Wear,1990-09-21T00:00:00,USA,82.0,225.0,2,Forward,1610612752,Undrafted,4.0,0.7,2.1
4206,221,Clar. Weatherspoon,1970-09-08T00:00:00,USA,79.0,270.0,13,Forward,1610612755,1992,11.5,1.5,7.5
4207,78475,Nick Weatherspoon,1950-07-20T00:00:00,USA,79.0,195.0,6,Forward,1610612764,1973,9.0,0.9,4.9
4208,1629683,Quinndary Weatherspoon,1996-09-10T00:00:00,USA,75.0,205.0,1,Guard,1610612759,2019,0.8,0.5,0.4
4209,201602,Kyle Weaver,1986-02-18T00:00:00,USA,78.0,201.0,2,Guard,0,2008,5.0,1.6,2.2
4210,78477,Jeff Webb,1948-07-06T00:00:00,USA,76.0,170.0,1,Guard,1610612749,Undrafted,2.1,0.6,0.8
4211,78478,Marcus Webb,1970-05-09T00:00:00,USA,81.0,255.0,0,Forward,1610612738,Undrafted,4.3,0.2,1.1
